elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
0.000,0.0,90192.0,5127.0,45.0,126.453,2516793744.0
0.096,0.0,90192.0,5127.0,45.0,126.37,2516806364.0
0.198,0.0,90192.0,5127.0,45.0,126.344,2516818943.0
0.297,0.0,90192.0,5127.0,45.0,126.288,2516831545.0
0.397,0.0,90192.0,5127.0,45.0,126.306,2516844194.0
0.498,0.0,90192.0,5127.0,45.0,126.27,2516856801.0
0.598,0.0,90192.0,5127.0,45.0,126.27,2516869434.0
0.698,0.0,90192.0,5127.0,45.0,126.237,2516882028.0
0.798,0.0,90192.0,5127.0,45.0,126.243,2516894664.0
0.897,0.0,90192.0,5127.0,45.0,126.257,2516907260.0
0.998,0.0,90192.0,5127.0,45.0,126.252,2516919900.0
1.098,0.0,90192.0,5127.0,45.0,126.252,2516919900.0
1.196,0.0,90192.0,5127.0,45.0,126.261,2516932504.0
1.298,0.0,90192.0,5127.0,45.0,126.295,2516945157.0
1.398,0.0,90192.0,5127.0,45.0,126.32,2516970380.0
1.497,0.0,90192.0,5127.0,45.0,126.26,2516982997.0
1.597,0.0,90192.0,5127.0,45.0,126.314,2516995608.0
1.698,0.0,90192.0,5127.0,45.0,126.272,2517008216.0
1.797,0.0,90192.0,5127.0,45.0,126.289,2517020825.0
1.898,0.0,90192.0,5127.0,45.0,126.245,2517033464.0
1.997,0.0,90192.0,5127.0,45.0,126.265,2517046043.0
2.096,0.0,90192.0,5127.0,45.0,126.206,2517058670.0
2.197,0.0,90192.0,5127.0,45.0,126.219,2517071237.0
2.296,0.0,90192.0,5127.0,45.0,126.162,2517083871.0
2.397,0.0,90192.0,5127.0,45.0,126.142,2517096434.0
2.498,0.0,90192.0,5127.0,45.0,126.15,2517109076.0
2.598,0.0,90192.0,5127.0,45.0,126.106,2517121679.0
2.696,0.0,90192.0,5127.0,45.0,126.159,2517134318.0
2.797,0.0,90192.0,5127.0,45.0,126.135,2517146934.0
2.898,0.0,90192.0,5127.0,45.0,126.196,2517159560.0
2.997,0.0,90192.0,5127.0,45.0,126.139,2517172172.0
3.098,0.0,90192.0,5127.0,45.0,126.203,2517184791.0
3.197,0.0,90192.0,5127.0,45.0,126.184,2517197410.0
3.298,0.0,90192.0,5127.0,45.0,126.238,2517210006.0
3.397,0.0,90192.0,5127.0,45.0,126.225,2517222613.0
3.497,0.0,90192.0,5127.0,45.0,126.247,2517235182.0
3.598,0.0,90192.0,5127.0,45.0,126.205,2517247803.0
3.697,0.0,90192.0,5127.0,45.0,126.176,2517260395.0
3.798,0.0,90192.0,5127.0,45.0,126.187,2517273014.0
3.898,0.0,90192.0,5127.0,45.0,126.145,2517285579.0
3.997,0.0,90192.0,5127.0,45.0,126.165,2517285579.0
4.097,0.0,90192.0,5127.0,45.0,126.12,2517298211.0
4.197,0.0,90192.0,5127.0,45.0,126.161,2517310812.0
4.297,0.0,90192.0,5127.0,45.0,126.115,2517323449.0
4.398,0.0,90192.0,5127.0,45.0,126.16,2517348662.0
4.498,0.0,90192.0,5127.0,45.0,126.111,2517361252.0
4.597,0.0,90192.0,5127.0,45.0,126.154,2517373850.0
4.698,0.0,90192.0,5127.0,45.0,126.13,2517386467.0
4.798,0.0,90192.0,5127.0,45.0,126.154,2517399055.0
4.898,0.0,90192.0,5127.0,45.0,126.129,2517411698.0
4.998,0.0,90192.0,5127.0,45.0,126.176,2517424276.0
5.097,0.0,90192.0,5127.0,45.0,126.135,2517436910.0
5.198,0.0,90192.0,5127.0,45.0,126.146,2517449497.0
5.298,0.0,90192.0,5127.0,45.0,126.078,2517462115.0
5.398,0.0,90192.0,5127.0,45.0,126.138,2517474709.0
5.498,0.0,90192.0,5127.0,45.0,126.114,2517487360.0
5.598,0.0,90192.0,5127.0,45.0,126.146,2517499927.0
5.698,0.0,90192.0,5127.0,45.0,126.097,2517512546.0
5.797,0.0,90192.0,5127.0,45.0,126.133,2517525148.0
5.897,0.0,90192.0,5127.0,45.0,126.085,2517537750.0
5.998,0.0,90192.0,5127.0,45.0,126.125,2517550354.0
6.097,0.0,90192.0,5127.0,45.0,126.079,2517562949.0
6.198,0.0,90192.0,5127.0,45.0,126.118,2517575554.0
6.297,0.0,90192.0,5127.0,45.0,126.108,2517588135.0
6.398,0.0,90192.0,5127.0,45.0,126.146,2517600778.0
6.498,0.0,90192.0,5127.0,45.0,126.156,2517613381.0
