elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
0.000,0.0,90192.0,5127.0,45.0,132.601,2449480915.0
0.099,0.0,90192.0,5127.0,45.0,132.577,2449494152.0
0.199,0.0,90192.0,5127.0,45.0,132.553,2449507394.0
0.299,0.0,90192.0,5127.0,45.0,132.523,2449520618.0
0.399,0.0,90192.0,5127.0,45.0,132.515,2449533858.0
0.499,0.0,90192.0,5127.0,45.0,132.48,2449547083.0
0.599,0.0,90192.0,5127.0,45.0,132.473,2449560322.0
0.699,0.0,90192.0,5127.0,45.0,132.43,2449573553.0
0.798,0.0,90192.0,5127.0,45.0,132.406,2449586780.0
0.898,0.0,90192.0,5127.0,45.0,132.385,2449600010.0
0.998,0.0,90192.0,5127.0,45.0,132.378,2449613229.0
1.098,0.0,90192.0,5127.0,45.0,132.359,2449626462.0
1.199,0.0,90192.0,5127.0,45.0,132.339,2449639682.0
1.299,0.0,90192.0,5127.0,45.0,132.347,2449652915.0
1.398,0.0,90192.0,5127.0,45.0,132.345,2449666141.0
1.498,0.0,90192.0,5127.0,45.0,132.338,2449679377.0
1.599,0.0,90192.0,5127.0,45.0,132.325,2449692599.0
1.699,0.0,90192.0,5127.0,45.0,132.325,2449705844.0
1.798,0.0,90192.0,5127.0,45.0,132.325,2449719053.0
1.899,0.0,90192.0,5127.0,45.0,132.327,2449732281.0
1.999,0.0,90192.0,5127.0,45.0,132.322,2449745505.0
2.098,0.0,90192.0,5127.0,45.0,132.316,2449758741.0
2.199,0.0,90192.0,5127.0,45.0,132.317,2449771962.0
2.298,0.0,90192.0,5127.0,45.0,132.309,2449785190.0
2.399,0.0,90192.0,5127.0,45.0,132.29,2449798394.0
2.498,0.0,90192.0,5127.0,45.0,132.29,2449811608.0
2.598,0.0,90192.0,5127.0,45.0,132.273,2449811608.0
2.699,0.0,90192.0,5127.0,45.0,132.267,2449824820.0
2.799,0.0,90192.0,5127.0,45.0,132.268,2449838033.0
2.899,0.0,90192.0,5127.0,45.0,132.247,2449864476.0
2.998,0.0,90192.0,5127.0,45.0,132.249,2449877697.0
3.098,0.0,90192.0,5127.0,45.0,132.24,2449890918.0
3.198,0.0,90192.0,5127.0,45.0,132.244,2449904129.0
3.298,0.0,90192.0,5127.0,45.0,132.234,2449917341.0
3.398,0.0,90192.0,5127.0,45.0,132.214,2449930554.0
3.498,0.0,90192.0,5127.0,45.0,132.201,2449943763.0
3.598,0.0,90192.0,5127.0,45.0,132.227,2449956997.0
3.698,0.0,90192.0,5127.0,45.0,132.227,2449970216.0
3.798,0.0,90192.0,5127.0,45.0,132.246,2449983440.0
