task,model,language,param_changed,param_value,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,12B,en,enable_prefix_caching,false,5,0.5893276570757487,130553.52899999917,9.823440857787748,16.260247726989558,4.514069145352268e-06
NER,12B,en,enable_prefix_caching,false,6,0.5818034358180344,112967.12800000608,8.578913122722211,14.315945760994305,5.1502011790368175e-06
NER,12B,en,enable_prefix_caching,false,7,0.5756719609040928,60444.23900000751,4.940676720615294,8.017540655260314,9.524017018462608e-06
NER,12B,en,enable_prefix_caching,false,8,0.5182139563479865,92949.00200000405,7.7033815680427695,13.784517573780818,5.575250354468184e-06
NER,12B,en,enable_prefix_caching,false,9,0.4995572049086999,54166.30500000715,5.552670937981256,9.1450793516811,9.22265613112495e-06
NER,12B,es,enable_prefix_caching,false,1,0.6551093300810175,54516.87800002098,5.095987848197885,7.249584840428322,1.2016633272374206e-05
NER,12B,es,enable_prefix_caching,false,2,0.7093979025792606,89985.19200000167,7.235281177132883,10.272282191781013,7.883496015424931e-06
NER,12B,es,enable_prefix_caching,false,3,0.6934821606537771,71983.65099999309,5.612760311890299,8.275885375947698,9.633884236489252e-06
NER,12B,es,enable_prefix_caching,false,4,0.7035848682907506,86084.875,6.629562957258375,9.693151109109335,8.173153161815598e-06
NER,12B,es,enable_prefix_caching,false,5,0.713531379741223,130127.15600001812,10.36952394613261,14.701972206532382,5.483339540142748e-06
NER,12B,es,enable_prefix_caching,false,6,0.7059204665100834,83204.81499999762,6.691717468232075,9.54621558054126,8.484129993079171e-06
NER,12B,es,enable_prefix_caching,false,7,0.7166798353224935,69799.76199999452,5.921758038516545,8.100239294417374,1.0267654427282285e-05
NER,12B,es,enable_prefix_caching,false,8,0.6671829780295928,97918.50899997354,7.978367880711605,11.964627199410256,6.813655404309446e-06
NER,12B,es,enable_prefix_caching,false,9,0.6762522797641769,58725.495999991894,5.18913987805884,7.3664696437521195,1.1515480086609575e-05
NER,12B,fr,enable_prefix_caching,false,1,0.7111481129083413,66990.92700001597,5.65085845634888,7.469163451891624,1.0615588479738036e-05
NER,12B,fr,enable_prefix_caching,false,2,0.7250152811735942,97859.03000000119,7.641058015148059,10.312891769417346,7.408772406323518e-06
NER,12B,fr,enable_prefix_caching,false,3,0.690436980582896,204626.85800001025,16.05924172029589,22.7010048812969,3.3741268733299003e-06
NER,12B,fr,enable_prefix_caching,false,4,0.6812099136907117,84388.29799997807,7.098014803598121,9.809170986862497,8.072326730548456e-06
NER,12B,fr,enable_prefix_caching,false,5,0.67647177338115,64655.31700000167,5.6477390810623405,7.702563378603964,1.0462740030818077e-05
NER,12B,fr,enable_prefix_caching,false,6,0.6731155173797865,202310.25699999928,17.52362555218703,24.127639475253343,3.3271447892026e-06
NER,12B,fr,enable_prefix_caching,false,7,0.2722970065769254,26474.667999982834,9.129195862063046,11.95244604965365,1.0285190604735892e-05
NER,12B,fr,enable_prefix_caching,false,8,0.21179286884213178,61968.534999996424,24.737938123751068,36.864089827481514,3.4177485209573536e-06
NER,12B,hi,enable_prefix_caching,false,1,0.686637761135199,6681.274999991059,5.104106187922887,7.670809414455867,0.00010277046838157655
NER,12B,hi,enable_prefix_caching,false,2,0.6909378709932726,6179.629999995232,4.757220939180317,7.07861397479408,0.00011180893856004417
NER,12B,hi,enable_prefix_caching,false,3,0.6591614906832298,3362.4970000088215,2.494433976267672,3.9605382803401903,0.0001960333319796272
NER,12B,hi,enable_prefix_caching,false,4,0.6886274509803922,2949.7979999929667,2.2313146747299295,3.3596788154817383,0.0002334490195538929
