task,model,language,param_changed,param_value,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,12B,yor,enable_chunked_prefill,false,2,0.4907554146856841,13526.277999999991,6.47500143609382,14.560040904198052,3.628163007485758e-05
NER,12B,yor,enable_chunked_prefill,false,3,0.4186153140761119,13063.131999999998,4.901738086303939,14.30792113910186,3.204555493093938e-05
NER,12B,yor,enable_chunked_prefill,false,4,0.4830793076724361,9378.49900000001,4.313936982520704,10.030480213903754,5.1509234865028567e-05
NER,12B,yor,enable_chunked_prefill,false,5,0.5778393351800554,14977.467999999993,7.829308938839516,14.359988494726743,3.8580575513835556e-05
NER,12B,yor,enable_chunked_prefill,false,6,0.6066922654964344,11725.164999999979,6.015990251410969,10.601415009041572,5.174274865184716e-05
NER,12B,yor,enable_chunked_prefill,false,7,0.46114256304683476,12337.71100000001,5.636231612608502,13.76976674107144,3.7376670846547986e-05
NER,12B,yor,enable_chunked_prefill,false,8,0.22740286298568507,30367.89500000002,40.598790106951895,109.23703237410079,7.48826558395585e-06
NER,12B,zul,enable_chunked_prefill,false,1,0.44821731748726656,7283.277000000002,5.407035634743877,11.035268181818184,6.154061111327585e-05
NER,12B,zul,enable_chunked_prefill,false,2,0.4752791068580542,3958.7730000000447,2.5756493168510377,5.313789261745026,0.0001200571760133882
NER,12B,zul,enable_chunked_prefill,false,3,0.40254622612913005,4142.077000000048,2.435083480305731,6.238067771084411,9.718463131639643e-05
NER,12B,zul,enable_chunked_prefill,false,4,0.45766312594840663,7475.2309999999125,4.4049681791396065,9.914099469495905,6.122394424311597e-05
NER,12B,zul,enable_chunked_prefill,false,5,0.4452599388379205,6165.436999999918,3.6874623205741135,8.469006868131755,7.22187152083342e-05
NER,12B,zul,enable_chunked_prefill,false,6,0.4668625530525629,8025.398999999976,5.478088054607492,11.224334265734232,5.8173126725856785e-05
NER,12B,zul,enable_chunked_prefill,false,7,0.4310288867250893,3793.067000000039,2.5576985839514763,5.712450301204878,0.0001136359802568963
NER,12B,zul,enable_chunked_prefill,false,8,0.32512733446519526,4822.8300000000745,6.3625725593668525,12.592245430809594,6.741422245138026e-05
NER,12B,ewe,enable_prefix_caching,false,1,0.6929016189290162,5992.3030000003055,2.9857015445940736,4.307910136592599,0.00011563193966142582
NER,12B,ewe,enable_prefix_caching,false,2,0.719493670886076,5376.615999999922,2.7685973223480547,3.7836847290639843,0.00013381905475229891
NER,12B,ewe,enable_prefix_caching,false,3,0.6272469252601702,6229.972999999765,2.8062941441440383,4.698320512820336,0.00010068212579094546
NER,12B,ewe,enable_prefix_caching,false,4,0.678183613030602,6007.452000000048,2.9390665362035464,4.372235807860298,0.00011289039230452388
NER,12B,ewe,enable_prefix_caching,false,5,0.6763777615926196,5459.5,2.586215063950734,3.9192390524048815,0.0001238900561576371
NER,12B,ewe,enable_prefix_caching,false,6,0.6816720257234726,3322.2390000000596,1.6325498771499065,2.410913642960856,0.0002051845233661577
NER,12B,ewe,enable_prefix_caching,false,7,0.6176470588235294,2457.6110000000335,1.1861056949807112,1.9504849206349473,0.0002513201067310982
NER,12B,ewe,enable_prefix_caching,false,8,0.426098535286285,11079.575000000186,11.124071285140749,17.31183593750029,3.845802165572938e-05
NER,12B,hau,enable_prefix_caching,false,1,0.6518058690744922,6237.34600007534,1.6695251606197377,2.700149783582398,0.00010450051497329459
NER,12B,hau,enable_prefix_caching,false,2,0.6866753661012035,5276.8550000190735,1.4885345557176513,2.2284016047377846,0.00013012966361568046
NER,12B,hau,enable_prefix_caching,false,3,0.6195323246217331,5563.50100004673,1.4199849413085068,2.4704711367880683,0.00011135655850812814
NER,12B,hau,enable_prefix_caching,false,4,0.6736299899842609,4834.256999969482,1.3291880670798686,2.0536350891968915,0.00013934509273886626
NER,12B,hau,enable_prefix_caching,false,5,0.6960583941605839,5043.2419999837875,1.4417501429341875,2.115453859053602,0.00013801804358442874
NER,12B,hau,enable_prefix_caching,false,6,0.6926618705035971,4985.007000088692,1.3854938855165901,2.071045700078393,0.00013894902664956607
NER,12B,hau,enable_prefix_caching,false,7,0.6418037436188315,4018.373000025749,1.086046756763716,1.7756840477356381,0.00015971731434954368
NER,12B,hau,enable_prefix_caching,false,8,0.4958832335329342,14333.735000014305,7.195650100408788,10.817913207557966,3.459553518552138e-05
NER,12B,ibo,enable_prefix_caching,false,1,0.41527599486521183,16788.966,5.013128097939684,12.9744714064915,2.4735054848834157e-05
NER,12B,ibo,enable_prefix_caching,false,2,0.45267213938683193,14600.076000000008,4.731068049254701,10.80686602516655,3.100477965914915e-05
NER,12B,ibo,enable_prefix_caching,false,3,0.40416411512553574,16487.781999999992,4.5184384762948735,12.490743939393933,2.4512946321435833e-05
NER,12B,ibo,enable_prefix_caching,false,4,0.45597589554737195,11832.356,3.8280025881591717,8.687486049926578,3.853635704904179e-05
NER,12B,ibo,enable_prefix_caching,false,5,0.5444464317653371,14862.919000000024,5.488522525849344,9.765386990801593,3.663119147492739e-05
NER,12B,ibo,enable_prefix_caching,false,6,0.5,15077.893999999971,4.9976446801458305,10.222301016949134,3.316112979703936e-05
NER,12B,ibo,enable_prefix_caching,false,7,0.4135472370766488,10715.703000000038,3.259033759124099,8.397886363636394,3.859263709311908e-05
NER,12B,ibo,enable_prefix_caching,false,8,0.24228395061728397,24716.811999999976,24.59384278606963,52.47730785562628,9.802394848384339e-06
NER,12B,kin,enable_prefix_caching,false,1,0.6541461085468726,14761.087000000058,4.482565138171897,7.183010705596135,4.431557842229844e-05
NER,12B,kin,enable_prefix_caching,false,2,0.665145092924682,7501.842999999877,2.386082379134821,3.677374019607783,8.86642246344922e-05
NER,12B,kin,enable_prefix_caching,false,3,0.6012233328360437,13514.429999999935,3.639760301642859,6.7069131513647315,4.448750948697404e-05
NER,12B,kin,enable_prefix_caching,false,4,0.6372470925601402,11190.554000000004,3.4044885914207494,5.595277000000002,5.694508891696872e-05
NER,12B,kin,enable_prefix_caching,false,5,0.5870420829548895,9362.9859999998,2.589321349557467,4.828770500257762,6.26981694680417e-05
NER,12B,kin,enable_prefix_caching,false,6,0.6205398696866274,9968.35999999987,2.8843634259258883,4.9841799999999346,6.225094897120845e-05
NER,12B,kin,enable_prefix_caching,false,7,0.6196778823154202,9030.856000000145,2.7524705882353384,4.647892949047939,6.86178455636332e-05
NER,12B,kin,enable_prefix_caching,false,8,0.3678733031674208,30882.144999999786,21.595905594405444,37.98541820418178,1.1912168120686672e-05
NER,12B,lug,enable_prefix_caching,false,1,0.7317073170731709,7702.696999999927,3.3947540766857327,4.985564401294451,9.49936518433969e-05
NER,12B,lug,enable_prefix_caching,false,2,0.7517127332860856,6876.550000000047,3.017354102676633,4.322155876807069,0.00010931538828134464
NER,12B,lug,enable_prefix_caching,false,3,0.6711022399645155,6675.283999999985,2.61263561643835,4.411952412425634,0.00010053538395737424
NER,12B,lug,enable_prefix_caching,false,4,0.7259887005649718,7455.074000000022,3.2498142981691465,4.834678339818432,9.738182351576518e-05
NER,12B,lug,enable_prefix_caching,false,5,0.7533568904593639,7682.931000000099,3.353527280663509,4.8048348968105685,9.805592298816093e-05
NER,12B,lug,enable_prefix_caching,false,6,0.7941685198912775,7731.710000000196,3.694080267558622,4.811269446173115,0.00010271576661453382
NER,12B,lug,enable_prefix_caching,false,7,0.708433734939759,5644.028000000166,2.570140255009183,3.8394748299320858,0.00012551917441581406
NER,12B,lug,enable_prefix_caching,false,8,0.5780346820809249,22606.44200000004,16.959071267816984,23.796254736842148,2.556946741468312e-05
NER,12B,nya,enable_prefix_caching,false,1,0.6549580354367424,13716.217999999993,3.9688130787037017,6.50983293782629,4.7750628885946745e-05
NER,12B,nya,enable_prefix_caching,false,2,0.6832579185520362,11619.879000000074,3.619900000000023,5.496631504257367,5.880077740499982e-05
NER,12B,nya,enable_prefix_caching,false,3,0.6230222093192046,12341.16399999999,3.1555008949117846,5.750775396085736,5.048326149131517e-05
NER,12B,nya,enable_prefix_caching,false,4,0.7152492186214838,10965.459000000032,3.536104159948414,5.04390938362467,6.522747644412165e-05
NER,12B,nya,enable_prefix_caching,false,5,0.7369132049983114,11293.194000000018,3.8360033967391365,5.175615948670952,6.525285981966751e-05
NER,12B,nya,enable_prefix_caching,false,6,0.7354903268845897,11434.768999999971,3.7888565275016473,5.185836281179125,6.432052338657576e-05
NER,12B,nya,enable_prefix_caching,false,7,0.6114232209737828,9931.034999999916,2.8953454810495383,5.069441041347583,6.156691834977803e-05
NER,12B,nya,enable_prefix_caching,false,8,0.33728981206726016,31070.496000000043,29.14680675422143,45.55791202346048,1.0855630115053834e-05
NER,12B,pcm,enable_prefix_caching,false,1,0.6298830280291325,12372.128999999957,4.806576923076906,8.67002733006304,5.091145008503668e-05
NER,12B,pcm,enable_prefix_caching,false,2,0.6424657534246576,8166.216000000015,3.37029137432935,5.803991471215362,7.86736174287646e-05
NER,12B,pcm,enable_prefix_caching,false,3,0.5922310351840553,9328.118999999948,3.1513915540540363,6.406675137362601,6.348879502759973e-05
NER,12B,pcm,enable_prefix_caching,false,4,0.6461403122938202,9048.467999999877,3.493616988416941,6.159610619468943,7.140880779971029e-05
NER,12B,pcm,enable_prefix_caching,false,5,0.6534823731728289,6416.355000000214,2.380836734693957,4.221286184210668,0.00010184635562913945
NER,12B,pcm,enable_prefix_caching,false,6,0.715018656716418,8787.986999999965,3.770050193050178,5.732542074363968,8.136319008169003e-05
NER,12B,pcm,enable_prefix_caching,false,7,0.6375056078959175,7964.777000000002,3.184636945221912,5.605050668543281,8.004060978680475e-05
NER,12B,pcm,enable_prefix_caching,false,8,0.47908745247148293,26274.50499999989,21.913682235195903,34.75463624338609,1.823392876370021e-05
NER,12B,swa,enable_prefix_caching,false,1,0.6388224933953957,16103.262999999977,3.8186537823096933,6.342364316660094,3.967037571176702e-05
NER,12B,swa,enable_prefix_caching,false,2,0.6419656786271452,11766.044999999984,2.9712234848484806,4.7655103280680375,5.4560872292018774e-05
NER,12B,swa,enable_prefix_caching,false,3,0.5848296079149872,6737.475999999995,1.5123402918069573,2.8143174603174583,8.680247735427742e-05
NER,12B,swa,enable_prefix_caching,false,4,0.622358816749904,7350.982000000018,1.8030370370370414,3.0250954732510364,8.466335746025531e-05
NER,12B,swa,enable_prefix_caching,false,5,0.6083217402301758,9815.021000000008,2.350903233532936,4.081089812889816,6.197864887198665e-05
NER,12B,swa,enable_prefix_caching,false,6,0.6282180716809692,6428.127000000037,1.533427242366421,2.5826143029329196,9.772956752114039e-05
NER,12B,swa,enable_prefix_caching,false,7,0.6127507346365146,4443.125999999989,1.0850124542124515,1.852846538782314,0.00013790982624317115
NER,12B,swa,enable_prefix_caching,false,8,0.4523412918748843,19224.799,11.504966487133453,15.73224140752864,2.35290518186892e-05
NER,12B,tsn,enable_prefix_caching,false,1,0.6520314547837482,6674.570999999996,3.8693165217391283,6.708111557788942,9.768889338112495e-05
NER,12B,tsn,enable_prefix_caching,false,2,0.6878378378378378,6548.124000000011,4.009873851806498,6.43234184675836,0.00010504349609717785
NER,12B,tsn,enable_prefix_caching,false,3,0.6136502132845826,7018.272999999928,3.589909462915564,6.969486593843027,8.743607056673185e-05
NER,12B,tsn,enable_prefix_caching,false,4,0.6937026046818331,5848.899000000092,3.428428487690558,5.55978992395446,0.00011860396370014632
NER,12B,tsn,enable_prefix_caching,false,5,0.6515245799626633,6483.896999999997,3.4360874403815567,6.192833810888249,0.00010048348700830127
NER,12B,tsn,enable_prefix_caching,false,6,0.6580359962109252,6408.6879999999655,3.4829826086956333,6.1503723608444965,0.00010267873802109398
NER,12B,tsn,enable_prefix_caching,false,7,0.6125412541254125,5785.701000000001,3.3973581914268944,6.234591594827587,0.0001058715709860244
NER,12B,tsn,enable_prefix_caching,false,8,0.45767441860465113,15672.949000000022,19.043680437424086,31.855587398374034,2.9201550940071997e-05
NER,12B,twi,enable_prefix_caching,false,1,0.5233291298865069,4953.08899999992,5.202824579831849,11.935154216867277,0.00010565712222948454
NER,12B,twi,enable_prefix_caching,false,2,0.5748278021289919,11563.02099999995,12.007290758047715,25.191766884531482,4.971259691814054e-05
NER,12B,twi,enable_prefix_caching,false,3,0.45474137931034486,6626.584000000032,5.422736497545034,15.702805687203867,6.862380063549224e-05
NER,12B,twi,enable_prefix_caching,false,4,0.5874213836477987,7006.47900000005,7.328952928870345,15.003167023554711,8.383974085240169e-05
NER,12B,twi,enable_prefix_caching,false,5,0.6029609690444145,6319.686999999918,7.41747300469474,14.106444196428386,9.540994182851498e-05
NER,12B,twi,enable_prefix_caching,false,6,0.6153846153846154,7405.245000000112,8.110892661555434,15.557237394958218,8.310118238959091e-05
NER,12B,twi,enable_prefix_caching,false,7,0.48756218905472637,7704.722000000067,7.910392197125326,19.654903061224662,6.328095797028395e-05
NER,12B,twi,enable_prefix_caching,false,8,0.3099099099099099,14877.484000000171,31.255218487395318,86.497000000001,2.0830801089075702e-05
NER,12B,wol,enable_prefix_caching,false,1,0.49831649831649827,15726.206999999937,8.220704129639277,19.31966461916454,3.168701126193368e-05
NER,12B,wol,enable_prefix_caching,false,3,0.3843342036553525,6330.933000000194,2.5569196284330347,8.60181114130461,6.0707356033516816e-05
NER,12B,wol,enable_prefix_caching,false,4,0.5748730964467005,10149.626999999862,5.644953837597254,11.202678807946867,5.6639824936099456e-05
NER,12B,wol,enable_prefix_caching,false,5,0.5941505093657575,7918.2990000001155,4.688158081705219,8.75918030973464,7.503511920498947e-05
NER,12B,wol,enable_prefix_caching,false,6,0.6167282499160228,4908.649999999907,3.0244300677756666,5.347113289760246,0.0001256411131199076
NER,12B,wol,enable_prefix_caching,false,7,0.4351320321469575,4765.185000000056,2.2371760563380545,6.286523746701921,9.131482453397978e-05
NER,12B,wol,enable_prefix_caching,false,8,0.27770114942528734,17494.13400000008,21.30832399512799,57.92759602649033,1.5873958060758316e-05
NER,12B,xho,enable_prefix_caching,false,1,0.4142137364094405,15527.710999999996,12.748531198686367,19.881832266325215,2.6675775741153386e-05
NER,12B,xho,enable_prefix_caching,false,2,0.5394285714285714,7760.559999999998,4.2593633369923145,6.576745762711862,6.950897505187403e-05
NER,12B,xho,enable_prefix_caching,false,3,0.45552110660624845,8374.15300000002,5.106190853658549,8.76874659685866,5.439608120442119e-05
NER,12B,xho,enable_prefix_caching,false,4,0.5565177757520511,7423.54800000001,4.045530245231613,6.0798918918919,7.496654911533546e-05
NER,12B,xho,enable_prefix_caching,false,5,0.5346073176415754,4123.874000000011,2.372769850402768,3.59535658238885,0.00012963716099026644
NER,12B,xho,enable_prefix_caching,false,6,0.5216535433070866,6940.676000000007,4.5934321641297196,6.547807547169818,7.51588956619047e-05
NER,12B,xho,enable_prefix_caching,false,7,0.49852216748768474,6545.124000000011,4.343147976111487,6.467513833992106,7.616695535297482e-05
NER,12B,xho,enable_prefix_caching,false,8,0.2924500149209191,26180.967999999993,32.8082305764411,53.4305469387755,1.1170328573065716e-05
NER,12B,yor,enable_prefix_caching,false,1,0.4423028151153943,15616.643999999998,6.953091718610863,17.908995412844035,2.832252660145127e-05
NER,12B,yor,enable_prefix_caching,false,2,0.4949602122015915,13021.795999999988,6.281618909792565,13.956908896034285,3.801013410143977e-05
NER,12B,yor,enable_prefix_caching,false,3,0.41194029850746267,16021.32299999999,6.0275857787810345,17.8610066889632,2.571200259226176e-05
NER,12B,yor,enable_prefix_caching,false,4,0.48323878287777206,15143.744000000006,6.943486474094455,16.16194663820705,3.191012624604403e-05
NER,12B,yor,enable_prefix_caching,false,5,0.5709525131907803,14486.232999999978,7.608315651260493,14.09166634241243,3.9413456430721584e-05
NER,12B,yor,enable_prefix_caching,false,6,0.5996723102129984,12420.425999999978,6.320827480916019,11.311863387978121,4.828113868340744e-05
NER,12B,yor,enable_prefix_caching,false,7,0.4622448979591836,14412.64400000003,6.483420602789037,15.907995584988996,3.2072178981121205e-05
NER,12B,yor,enable_prefix_caching,false,8,0.22948142098815844,36557.815,48.61411569148937,130.09898576512455,6.2772192754998735e-06
NER,12B,zul,enable_prefix_caching,false,1,0.4509605662285136,6424.6389999999665,4.692943024105162,9.603346786248082,7.019235885915395e-05
NER,12B,zul,enable_prefix_caching,false,2,0.4789089755788138,3626.2289999998175,2.3319800643085644,4.802952317880553,0.0001320680452279318
NER,12B,zul,enable_prefix_caching,false,3,0.4119225037257824,6188.219999999972,3.52203756402958,8.955455861070872,6.656558812158977e-05
NER,12B,zul,enable_prefix_caching,false,4,0.45490920283164055,10220.346000000136,6.190397334948599,13.829967523680834,4.451015678252326e-05
NER,12B,zul,enable_prefix_caching,false,5,0.4470158343483557,4652.574999999953,2.759534400948964,6.338658038147075,9.607923232798184e-05
NER,12B,zul,enable_prefix_caching,false,6,0.46998394863563403,8314.997999999905,5.481211601845685,11.359286885245773,5.652243676253914e-05
NER,12B,zul,enable_prefix_caching,false,7,0.4383473208521627,4843.353000000119,3.2289020000000797,7.133067746686479,9.050492930252079e-05
NER,12B,zul,enable_prefix_caching,false,8,0.3161920951976201,12782.122999999905,16.92996423841047,34.360545698924476,2.4737056214966984e-05
NER,12B,ewe,kv_cache_dtype,auto,1,0.6867379945260015,6419.315999999992,3.1921014420686182,4.651678260869559,0.00010697993283490053
NER,12B,ewe,kv_cache_dtype,auto,2,0.7190728143109096,5392.247999999992,2.7497440081590985,3.7787302032235406,0.00013335306801744108
NER,12B,ewe,kv_cache_dtype,auto,3,0.6228733459357279,6605.124000000011,2.9699298561151126,5.011474962063741,9.430153709994345e-05
NER,12B,ewe,kv_cache_dtype,auto,4,0.6775228226005428,5735.546000000002,2.8046679706601476,4.177382374362711,0.00011812699655805088
NER,12B,ewe,kv_cache_dtype,auto,5,0.6705567712132263,6038.267000000007,2.8685353919239938,4.378728788977525,0.00011105119585027054
NER,12B,ewe,kv_cache_dtype,auto,6,0.6788447296963712,5584.875,2.733663729809104,4.061727272727273,0.00012155056822155755
NER,12B,ewe,kv_cache_dtype,auto,7,0.6178702570379437,4360.8520000000135,2.099591718825235,3.455508716323307,0.0001416856745053356
NER,12B,ewe,kv_cache_dtype,auto,8,0.4274247491638795,2331.9619999999995,2.374706720977596,3.6493928012519556,0.0001832897573647768
NER,12B,hau,kv_cache_dtype,auto,1,0.6535910822632991,10655.705000000002,2.8529330655957166,4.600908894645942,6.133719751656967e-05
NER,12B,hau,kv_cache_dtype,auto,2,0.6840202458423716,8873.786,2.4905377490878475,3.7521293868921775,7.708324787665283e-05
NER,12B,hau,kv_cache_dtype,auto,3,0.6075455937630517,9295.150000000009,2.426298616549206,4.259922089825852,6.536156961028613e-05
NER,12B,hau,kv_cache_dtype,auto,4,0.6772759856630823,10309.024999999994,2.845438862820865,4.364532176121928,6.569738512255841e-05
NER,12B,hau,kv_cache_dtype,auto,5,0.6893939393939393,7928.37999999999,2.257511389521637,3.3509636517328785,8.695268634877998e-05
NER,12B,hau,kv_cache_dtype,auto,6,0.6894865525672372,12586.804999999993,3.49536378783671,5.25106591572799,5.4778520249359356e-05
NER,12B,hau,kv_cache_dtype,auto,7,0.641482739105829,8271.664999999979,2.225959364908498,3.6487273930304274,7.75518277282543e-05
NER,12B,hau,kv_cache_dtype,auto,8,0.4677481653147934,32571.359999999986,17.8375465498357,26.896251032204777,1.436071951907423e-05
NER,12B,ibo,kv_cache_dtype,auto,1,0.4240180296200901,10522.672000050545,3.160910784034408,7.989880030410436,4.0295661559920655e-05
NER,12B,ibo,kv_cache_dtype,auto,2,0.45806668912091614,8597.815999984741,2.8143423895203736,6.321923529400545,5.327709840751757e-05
NER,12B,ibo,kv_cache_dtype,auto,3,0.4055944055944056,9376.899999976158,2.5377266576390145,7.029160419772232,4.3254636990416546e-05
NER,12B,ibo,kv_cache_dtype,auto,4,0.4548953974895398,8095.728999972343,2.6182823415175753,5.957122148618354,5.618955346591935e-05
NER,12B,ibo,kv_cache_dtype,auto,5,0.5381468966743731,8124.380999922752,2.9651025547163328,5.3697164573184075,6.623851056215727e-05
NER,12B,ibo,kv_cache_dtype,auto,6,0.5103189493433395,8358.083000063896,2.804725838947616,5.586953877048059,6.105693725934981e-05
NER,12B,ibo,kv_cache_dtype,auto,7,0.4383561643835616,6843.18900001049,2.1062446906772823,5.091658482150662,6.405729322730814e-05
NER,12B,ibo,kv_cache_dtype,auto,8,0.22186920836642837,22318.12400007248,24.964344519096734,53.265212410674174,9.941212279567397e-06
NER,12B,kin,kv_cache_dtype,auto,1,0.6513422279376306,11408.208999999915,3.5308601052305524,5.630902764067086,5.709417034151772e-05
NER,12B,kin,kv_cache_dtype,auto,2,0.6680802479204044,13569.070000000065,4.319984081502727,6.625522460937532,4.923552225173879e-05
NER,12B,kin,kv_cache_dtype,auto,3,0.6016162825501347,13822.339000000153,3.74386213434457,6.87678557213938,4.352492603097985e-05
NER,12B,kin,kv_cache_dtype,auto,4,0.6407147415443523,5492.228000000119,1.6754813910921658,2.7351733067729675,0.00011665843835039958
NER,12B,kin,kv_cache_dtype,auto,5,0.5872366227072913,8674.855999999912,2.4050058220127286,4.478500774393347,6.769410612779016e-05
NER,12B,kin,kv_cache_dtype,auto,6,0.6242018377199813,10653.972999999998,3.1052092684348582,5.3163537924151685,5.8588644604222425e-05
NER,12B,kin,kv_cache_dtype,auto,7,0.6171887550200803,9244.009000000078,2.857498918083486,4.812081728266569,6.676635159269913e-05
NER,12B,kin,kv_cache_dtype,auto,8,0.35477941176470595,36775.00099999993,27.000734948604943,47.636011658031,9.647298494015176e-06
NER,12B,lug,kv_cache_dtype,auto,1,0.7367922293295428,8431.030999999959,3.7190255844728535,5.421884887459781,8.739052546830232e-05
NER,12B,lug,kv_cache_dtype,auto,2,0.7548340892814515,7711.459999999963,3.4503176733780596,4.877583807716611,9.788471823512734e-05
NER,12B,lug,kv_cache_dtype,auto,3,0.6746506986027945,7421.836999999825,2.904828571428503,4.8795772518079055,9.090077006579508e-05
NER,12B,lug,kv_cache_dtype,auto,4,0.7338197222875972,7720.081000000006,3.3638697167756018,4.951944194996797,9.505337085033132e-05
NER,12B,lug,kv_cache_dtype,auto,5,0.7531125205543809,7854.612999999896,3.4106005210594423,4.8999457267622555,9.588155655210396e-05
NER,12B,lug,kv_cache_dtype,auto,6,0.7895256916996047,8203.577000000048,3.91765854823307,5.1336526908636095,9.624163845839445e-05
NER,12B,lug,kv_cache_dtype,auto,7,0.7140439932318106,5829.921000000089,2.6706005497022858,3.947136763710284,0.00012247918852276035
NER,12B,lug,kv_cache_dtype,auto,8,0.5567584287039902,28080.617000000086,21.955134480062615,31.200685555555655,1.982714370927065e-05
NER,12B,nya,kv_cache_dtype,auto,1,0.6596380802517702,14227.582999996841,4.213083506069541,6.787968988548111,4.6363326803429414e-05
NER,12B,nya,kv_cache_dtype,auto,2,0.688780487804878,12449.004000000656,3.9246544766710767,5.8777167138813295,5.5328160213045294e-05
NER,12B,nya,kv_cache_dtype,auto,3,0.6285216381063027,13834.64600000158,3.540083418628859,6.3930896487992515,4.543098812258954e-05
NER,12B,nya,kv_cache_dtype,auto,4,0.7142156060853918,11836.109999999404,3.7754736842103362,5.421946862116081,6.0342089257824384e-05
NER,12B,nya,kv_cache_dtype,auto,5,0.7354665773161333,12458.857000000775,4.165448679371707,5.676016856492381,5.9031625237859903e-05
NER,12B,nya,kv_cache_dtype,auto,6,0.7319894249834765,12626.717000000179,4.107585230969479,5.700549435665995,5.797147627395673e-05
NER,12B,nya,kv_cache_dtype,auto,7,0.6227094753328112,9959.116000000387,2.923133548576574,5.009615694165185,6.252658120788903e-05
NER,12B,nya,kv_cache_dtype,auto,8,0.3530277028683501,38453.199999999255,34.92570390553974,53.407222222221186,9.180710652646774e-06
NER,12B,pcm,kv_cache_dtype,auto,1,0.6341895482728078,5631.255000000005,2.200568581477141,3.9324406424581038,0.00011261957561374992
NER,12B,pcm,kv_cache_dtype,auto,2,0.6430839002267574,6688.915000000008,2.726830411740729,4.71714739069112,9.614173602546253e-05
NER,12B,pcm,kv_cache_dtype,auto,3,0.5998783208274184,8734.330999999976,2.936896772024202,5.905565246788354,6.868051151569823e-05
NER,12B,pcm,kv_cache_dtype,auto,4,0.6469940541730896,5731.471999999951,2.218061919504625,3.901614703880157,0.00011288444821384371
NER,12B,pcm,kv_cache_dtype,auto,5,0.6602067183462532,5130.584000000032,1.9094097506512957,3.3467606001304837,0.00012868061771257407
NER,12B,pcm,kv_cache_dtype,auto,6,0.7202048417132215,5027.048999999999,2.149230012825994,3.2495468648998056,0.0001432659283235993
NER,12B,pcm,kv_cache_dtype,auto,7,0.6352201257861636,4985.331000000006,1.9981286573146315,3.525693776520513,0.00012741784362686507
NER,12B,pcm,kv_cache_dtype,auto,8,0.4751381215469613,21326.780000000028,19.041767857142883,29.174801641586907,2.2278943260396585e-05
NER,12B,swa,kv_cache_dtype,auto,1,0.6398080323313968,11984.533,2.8630035833731484,4.731359257797078,5.338614632137913e-05
NER,12B,swa,kv_cache_dtype,auto,2,0.6438872287904378,10201.335,2.572846153846154,4.116761501210654,6.31179378768012e-05
NER,12B,swa,kv_cache_dtype,auto,3,0.5833023198114378,12137.594000000012,2.8037870177870206,5.162736707783926,4.805749144446891e-05
NER,12B,swa,kv_cache_dtype,auto,4,0.6208482370975984,8233.077999999994,2.0100288085937486,3.3880979423868287,7.540900706851057e-05
NER,12B,swa,kv_cache_dtype,auto,5,0.6047919293820934,11597.290000000008,2.7625750357313024,4.836234361968311,5.2149418474668903e-05
NER,12B,swa,kv_cache_dtype,auto,6,0.6232030264817151,7876.607000000018,1.8762760838494565,3.187619182517207,7.912074659580117e-05
NER,12B,swa,kv_cache_dtype,auto,7,0.6142255139828885,3857.8099999999977,0.9411588192242004,1.604079002079001,0.00015921611328263674
NER,12B,swa,kv_cache_dtype,auto,8,0.45618556701030927,27218.703000000038,16.011001764705906,21.96828329297824,1.6760003847733254e-05
NER,12B,tsn,kv_cache_dtype,auto,1,0.6516487104146262,6936.504999999888,3.9956826036865714,6.950405811623135,9.394481953298335e-05
NER,12B,tsn,kv_cache_dtype,auto,2,0.6873524451939291,2794.346000000136,1.705949938950022,2.7422433758588185,0.0002459797194742153
NER,12B,tsn,kv_cache_dtype,auto,3,0.6147317368899666,6266.927000000142,3.17795486815423,6.180401380670751,9.809141496142412e-05
NER,12B,tsn,kv_cache_dtype,auto,4,0.6925353502137455,8403.472000000067,4.902842473745664,7.980505223171954,8.241062149237124e-05
NER,12B,tsn,kv_cache_dtype,auto,5,0.644923076923077,6174.174999999814,3.2106994279770222,5.891388358778448,0.00010445493963535153
NER,12B,tsn,kv_cache_dtype,auto,6,0.6603714195782183,6307.659999999916,3.4095459459459008,6.01302192564339,0.00010469356616847248
NER,12B,tsn,kv_cache_dtype,auto,7,0.6087533156498673,2896.064999999944,1.7146625222024536,3.1547549019607235,0.00021020015629824576
NER,12B,tsn,kv_cache_dtype,auto,8,0.4218527315914489,13538.357000000076,17.40148714652966,30.491795045045215,3.1159817368639824e-05
NER,12B,twi,kv_cache_dtype,auto,1,0.5325670498084292,12440.53199999989,13.348210300429066,29.833410071942183,4.2809025354256065e-05
NER,12B,twi,kv_cache_dtype,auto,2,0.5737808739708676,7346.790000000037,7.774380952380992,16.21807947019876,7.809953380603838e-05
NER,12B,twi,kv_cache_dtype,auto,3,0.45245901639344266,6524.526000000071,5.455289297658922,15.75972463768133,6.93474156426747e-05
NER,12B,twi,kv_cache_dtype,auto,4,0.5758900687070581,4136.594999999972,4.277761116856228,8.973091106290612,0.00013921838340641565
NER,12B,twi,kv_cache_dtype,auto,5,0.5951283739302171,4281.566999999806,4.837928813559103,9.472493362831429,0.00013899779541701532
NER,12B,twi,kv_cache_dtype,auto,6,0.6108949416342413,9165.705000000075,10.094388766519906,19.460095541401433,6.66500767408766e-05
