elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
0.000,0.0,90516.0,4803.0,48.0,132.881,9191698388.0
0.098,0.0,90516.0,4803.0,48.0,132.851,9191711672.0
0.198,0.0,90516.0,4803.0,48.0,132.813,9191724922.0
0.298,0.0,90516.0,4803.0,48.0,132.772,9191751429.0
0.398,0.0,90516.0,4803.0,48.0,132.731,9191764677.0
0.498,0.0,90516.0,4803.0,48.0,132.697,9191777919.0
0.599,0.0,90516.0,4803.0,48.0,132.697,9191791181.0
0.698,0.0,90516.0,4803.0,48.0,132.656,9191791181.0
0.798,0.0,90516.0,4803.0,48.0,132.62,9191804385.0
0.898,0.0,90516.0,4803.0,48.0,132.587,9191817638.0
0.999,0.0,90516.0,4803.0,48.0,132.577,9191830887.0
1.098,0.0,90516.0,4803.0,48.0,132.56,9191844124.0
1.198,0.0,90516.0,4803.0,48.0,132.545,9191857348.0
1.298,0.0,90516.0,4803.0,48.0,132.509,9191870590.0
1.398,0.0,90516.0,4803.0,48.0,132.466,9191883826.0
1.499,0.0,90516.0,4803.0,48.0,132.468,9191897057.0
1.599,0.0,90516.0,4803.0,48.0,132.431,9191910293.0
1.698,0.0,90516.0,4803.0,48.0,132.419,9191923508.0
1.798,0.0,90516.0,4803.0,48.0,132.398,9191936730.0
1.898,0.0,90516.0,4803.0,48.0,132.389,9191949951.0
2.001,0.0,90516.0,4803.0,48.0,132.324,9191963175.0
2.098,0.0,90516.0,4803.0,48.0,132.309,9191976375.0
2.199,0.0,90516.0,4803.0,47.0,132.278,9191989577.0
2.298,0.0,90516.0,4803.0,47.0,132.25,9192002782.0
2.399,0.0,90516.0,4803.0,47.0,132.217,9192015977.0
2.499,0.0,90516.0,4803.0,47.0,132.223,9192029205.0
2.598,0.0,90516.0,4803.0,47.0,132.202,9192042412.0
2.698,0.0,90516.0,4803.0,47.0,132.199,9192055612.0
2.798,0.0,90516.0,4803.0,47.0,132.172,9192068823.0
2.899,0.0,90516.0,4803.0,47.0,132.131,9192082016.0
2.998,0.0,90516.0,4803.0,47.0,132.125,9192095217.0
3.099,0.0,90516.0,4803.0,47.0,132.086,9192108392.0
3.199,0.0,90516.0,4803.0,47.0,132.08,9192121590.0
3.299,0.0,90516.0,4803.0,47.0,132.081,9192148004.0
3.398,0.0,90516.0,4803.0,47.0,132.081,9192161204.0
3.499,0.0,90516.0,4803.0,47.0,132.051,9192174388.0
3.599,0.0,90516.0,4803.0,47.0,132.032,9192187579.0
3.698,0.0,90516.0,4803.0,47.0,132.032,9192200776.0
3.799,0.0,90516.0,4803.0,47.0,132.023,9192200776.0
3.898,0.0,90516.0,4803.0,47.0,132.023,9192213974.0
3.998,0.0,90516.0,4803.0,47.0,132.026,9192227165.0
4.098,0.0,90516.0,4803.0,47.0,132.001,9192240327.0
4.198,0.0,90516.0,4803.0,47.0,132.031,9192253532.0
4.299,0.0,90516.0,4803.0,47.0,132.019,9192266697.0
4.399,0.0,90516.0,4803.0,47.0,131.995,9192279882.0
4.498,0.0,90516.0,4803.0,47.0,131.934,9192293054.0
4.598,0.0,90516.0,4803.0,47.0,131.924,9192306227.0
4.698,0.0,90516.0,4803.0,47.0,131.903,9192319400.0
4.799,0.0,90516.0,4803.0,47.0,131.901,9192332594.0
4.899,0.0,90516.0,4803.0,47.0,131.883,9192345767.0
4.998,0.0,90516.0,4803.0,47.0,131.883,9192358943.0
5.098,0.0,90516.0,4803.0,47.0,131.853,9192372103.0
5.198,0.0,90516.0,4803.0,47.0,131.856,9192385285.0
5.298,0.0,90516.0,4803.0,47.0,131.87,9192398476.0
5.399,0.0,90516.0,4803.0,47.0,131.868,9192411653.0
5.499,0.0,90516.0,4803.0,47.0,131.854,9192424818.0
5.598,0.0,90516.0,4803.0,47.0,131.85,9192437994.0
5.698,0.0,90516.0,4803.0,47.0,131.849,9192451156.0
5.798,0.0,90516.0,4803.0,47.0,131.827,9192464330.0
5.898,0.0,90516.0,4803.0,47.0,131.818,9192477518.0
5.999,0.0,90516.0,4803.0,47.0,131.842,9192490687.0
6.098,0.0,90516.0,4803.0,47.0,131.827,9192503864.0
6.198,0.0,90516.0,4803.0,47.0,131.823,9192517032.0
6.298,0.0,90516.0,4803.0,47.0,131.778,9192530197.0
6.398,0.0,90516.0,4803.0,47.0,131.792,9192556547.0
6.499,0.0,90516.0,4803.0,47.0,131.799,9192569725.0
6.599,0.0,90516.0,4803.0,47.0,131.832,9192582901.0
6.698,0.0,90516.0,4803.0,47.0,131.832,9192582901.0
6.798,0.0,90516.0,4803.0,47.0,131.809,9192596065.0
6.899,0.0,90516.0,4803.0,47.0,131.833,9192609260.0
6.998,0.0,90516.0,4803.0,47.0,131.802,9192622399.0
7.099,0.0,90516.0,4803.0,47.0,131.788,9192635555.0
7.198,0.0,90516.0,4803.0,47.0,131.761,9192648719.0
7.298,0.0,90516.0,4803.0,47.0,131.789,9192661902.0
7.398,0.0,90516.0,4803.0,47.0,131.793,9192675049.0
7.498,0.0,90516.0,4803.0,47.0,131.754,9192688219.0
7.599,0.0,90516.0,4803.0,47.0,131.726,9192701376.0
7.698,0.0,90516.0,4803.0,47.0,131.756,9192714559.0
7.798,0.0,90516.0,4803.0,47.0,131.735,9192727727.0
7.897,0.0,90516.0,4803.0,47.0,131.735,9192740890.0
7.999,0.0,90516.0,4803.0,47.0,131.745,9192754037.0
8.099,0.0,90516.0,4803.0,47.0,131.767,9192767229.0
8.197,0.0,90516.0,4803.0,47.0,131.763,9192780401.0
8.297,0.0,90516.0,4803.0,47.0,131.755,9192793577.0
8.397,0.0,90516.0,4803.0,47.0,131.776,9192806735.0
8.497,0.0,90516.0,4803.0,47.0,131.781,9192819925.0
8.597,0.0,90516.0,4803.0,47.0,131.763,9192833071.0
