elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
0.000,0.0,90834.0,4485.0,47.0,125.121,347334990665.0
0.088,0.0,90834.0,4485.0,47.0,125.075,347335003160.0
0.188,0.0,90834.0,4485.0,47.0,125.046,347335015647.0
0.293,0.0,90834.0,4485.0,47.0,125.046,347335028134.0
0.388,0.0,90834.0,4485.0,47.0,125.028,347335040607.0
0.488,0.0,90834.0,4485.0,47.0,124.988,347335053107.0
0.588,0.0,90834.0,4485.0,47.0,124.961,347335065644.0
0.688,0.0,90834.0,4485.0,47.0,124.951,347335078025.0
0.786,0.0,90834.0,4485.0,47.0,124.897,347335090425.0
0.888,0.0,90834.0,4485.0,47.0,124.805,347335102816.0
0.996,0.0,90834.0,4485.0,47.0,124.728,347335102816.0
1.100,0.0,90834.0,4485.0,47.0,124.644,347335115214.0
1.192,0.0,90834.0,4485.0,47.0,124.576,347335127622.0
1.288,0.0,90834.0,4485.0,47.0,124.477,347335140020.0
1.386,0.0,90834.0,4485.0,47.0,124.394,347335164816.0
1.488,0.0,90834.0,4485.0,47.0,124.212,347335177213.0
1.588,0.0,90834.0,4485.0,47.0,124.152,347335189631.0
1.688,0.0,90834.0,4485.0,47.0,124.084,347335202012.0
1.796,0.0,90834.0,4485.0,47.0,124.058,347335214394.0
1.888,0.0,90834.0,4485.0,47.0,124.024,347335226758.0
1.988,0.0,90834.0,4485.0,47.0,124.004,347335239137.0
2.088,0.0,90834.0,4485.0,47.0,123.986,347335251540.0
2.188,0.0,90834.0,4485.0,47.0,123.99,347335263948.0
2.288,0.0,90834.0,4485.0,47.0,123.965,347335276328.0
2.399,0.0,90834.0,4485.0,47.0,123.947,347335288700.0
2.489,0.0,90834.0,4485.0,47.0,123.917,347335301080.0
2.588,0.0,90834.0,4485.0,47.0,123.886,347335313454.0
2.697,0.0,90834.0,4485.0,47.0,123.885,347335325848.0
2.788,0.0,90834.0,4485.0,47.0,123.868,347335338214.0
2.888,0.0,90834.0,4485.0,47.0,123.874,347335350601.0
2.988,0.0,90834.0,4485.0,47.0,123.861,347335362974.0
3.095,0.0,90834.0,4485.0,47.0,123.861,347335375366.0
3.186,0.0,90834.0,4485.0,47.0,123.86,347335387745.0
3.288,0.0,90834.0,4485.0,47.0,123.842,347335400114.0
3.396,0.0,90834.0,4485.0,47.0,123.849,347335412488.0
3.488,0.0,90834.0,4485.0,47.0,123.837,347335424861.0
3.588,0.0,90834.0,4485.0,47.0,123.844,347335437234.0
