elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
0.000,0.0,90516.0,4803.0,47.0,122.629,3266170364.0
0.099,0.0,90516.0,4803.0,47.0,122.606,3266182614.0
0.197,0.0,90516.0,4803.0,47.0,122.614,3266194903.0
0.298,0.0,90516.0,4803.0,47.0,122.578,3266207140.0
0.399,0.0,90516.0,4803.0,47.0,122.544,3266219375.0
0.498,0.0,90516.0,4803.0,46.0,122.536,3266231592.0
0.599,0.0,90516.0,4803.0,46.0,122.501,3266256056.0
0.699,0.0,90516.0,4803.0,46.0,122.461,3266268247.0
0.808,0.0,90516.0,4803.0,46.0,122.427,3266280469.0
0.899,0.0,90516.0,4803.0,46.0,122.42,3266292738.0
0.998,0.0,90516.0,4803.0,46.0,122.461,3266304962.0
1.097,0.0,90516.0,4803.0,46.0,122.41,3266317187.0
1.198,0.0,90516.0,4803.0,46.0,122.362,3266329419.0
1.298,0.0,90516.0,4803.0,46.0,122.352,3266341643.0
1.398,0.0,90516.0,4803.0,46.0,122.332,3266353847.0
1.498,0.0,90516.0,4803.0,46.0,122.3,3266353847.0
1.597,0.0,90516.0,4803.0,46.0,122.3,3266353847.0
1.698,0.0,90516.0,4803.0,46.0,122.3,3266353847.0
1.798,0.0,90516.0,4803.0,46.0,122.253,3266390438.0
1.898,0.0,90516.0,4803.0,46.0,122.142,3266414850.0
1.998,0.0,90516.0,4803.0,46.0,122.142,3266414850.0
2.098,0.0,90516.0,4803.0,46.0,122.142,3266427035.0
2.199,0.0,90516.0,4803.0,46.0,122.103,3266427035.0
2.297,0.0,90516.0,4803.0,46.0,122.181,3266463677.0
2.399,0.0,90516.0,4803.0,46.0,122.181,3266476288.0
2.498,0.0,90516.0,4803.0,46.0,122.616,3266476288.0
2.598,0.0,90516.0,4803.0,46.0,123.061,3266488913.0
2.698,0.0,90516.0,4803.0,46.0,123.473,3266501552.0
2.798,0.0,90516.0,4803.0,46.0,123.877,3266514180.0
2.898,0.0,90516.0,4803.0,46.0,124.343,3266526815.0
2.999,0.0,90516.0,4803.0,46.0,124.727,3266539439.0
3.099,0.0,90516.0,4803.0,46.0,125.151,3266552056.0
3.199,0.0,90516.0,4803.0,46.0,125.151,3266564714.0
3.299,0.0,90516.0,4803.0,46.0,126.101,3266577345.0
3.399,0.0,90516.0,4803.0,46.0,126.413,3266602647.0
3.499,0.0,90516.0,4803.0,46.0,126.461,3266615295.0
3.598,0.0,90516.0,4803.0,46.0,126.462,3266627952.0
3.698,0.0,90516.0,4803.0,46.0,126.505,3266640603.0
3.799,0.0,90516.0,4803.0,46.0,126.501,3266653228.0
3.898,0.0,90516.0,4803.0,46.0,126.485,3266665825.0
3.997,0.0,90516.0,4803.0,46.0,126.492,3266678448.0
4.098,0.0,90516.0,4803.0,46.0,126.471,3266678448.0
4.199,0.0,90516.0,4803.0,46.0,126.452,3266691083.0
4.298,0.0,90516.0,4803.0,46.0,126.452,3266703719.0
4.399,0.0,90516.0,4803.0,46.0,126.487,3266716377.0
4.498,0.0,90516.0,4803.0,46.0,126.442,3266729004.0
4.598,0.0,90516.0,4803.0,46.0,126.432,3266741632.0
4.698,0.0,90516.0,4803.0,46.0,126.367,3266754245.0
4.798,0.0,90516.0,4803.0,46.0,126.347,3266766851.0
4.897,0.0,90516.0,4803.0,46.0,126.357,3266779460.0
4.998,0.0,90516.0,4803.0,46.0,126.331,3266792088.0
5.098,0.0,90516.0,4803.0,46.0,126.284,3266804676.0
